o_cz,o_cz_name,o_state_name,d_cz,d_cz_name,d_state_name,n,n_tot_o,n_tot_d,pool
39301,Friday Harbor,Washington,8502,Cordele,Georgia,0,68,95,Hispanic
39301,Friday Harbor,Washington,29602,Eldon,Missouri,0,68,150,Hispanic
39301,Friday Harbor,Washington,13800,Wayne,Indiana,0,68,498,Hispanic
39301,Friday Harbor,Washington,4003,Ruston,Louisiana,0,68,114,Hispanic
39301,Friday Harbor,Washington,17300,Staunton,Virginia,0,68,376,Hispanic
39301,Friday Harbor,Washington,11800,Mount Pleasant,Michigan,0,68,596,Hispanic
39301,Friday Harbor,Washington,22601,Green Bay,Wisconsin,0,68,1372,Hispanic
39301,Friday Harbor,Washington,34204,Lewistown,Montana,0,68,21,Hispanic
39301,Friday Harbor,Washington,20902,Pittsfield,Massachusetts,0,68,455,Hispanic
39301,Friday Harbor,Washington,2700,Gulfport,Mississippi,0,68,1605,Hispanic
39301,Friday Harbor,Washington,13200,Owensboro,Kentucky,0,68,269,Hispanic
39301,Friday Harbor,Washington,9600,LaGrange,Georgia,0,68,1322,Hispanic
39301,Friday Harbor,Washington,26001,Roseau,Minnesota,0,68,35,Hispanic
39301,Friday Harbor,Washington,3700,Lake Charles,Louisiana,0,68,1323,Hispanic
39301,Friday Harbor,Washington,24200,Bourbonnais,Illinois,0,68,933,Hispanic
39301,Friday Harbor,Washington,3201,Jena,Louisiana,0,68,33,Hispanic
39301,Friday Harbor,Washington,22900,La Crosse,Wisconsin,0,68,445,Hispanic
39301,Friday Harbor,Washington,17000,Pikeville,Kentucky,0,68,113,Hispanic
39301,Friday Harbor,Washington,19400,New York,New York,1,68,225086,Hispanic
39301,Friday Harbor,Washington,15100,Lorain,Ohio,0,68,3459,Hispanic
39301,Friday Harbor,Washington,30601,El Paso,Texas,1,68,77043,Hispanic
39301,Friday Harbor,Washington,28504,Burlington,Colorado,0,68,110,Hispanic
39301,Friday Harbor,Washington,19901,Dover,Delaware,0,68,2430,Hispanic
39301,Friday Harbor,Washington,26103,Brookfield,Missouri,0,68,33,Hispanic
39301,Friday Harbor,Washington,20500,Boston,Massachusetts,0,68,43018,Hispanic
39301,Friday Harbor,Washington,4800,Greenville,Mississippi,0,68,150,Hispanic
39301,Friday Harbor,Washington,26702,Grafton,North Dakota,0,68,157,Hispanic
39301,Friday Harbor,Washington,31201,Austin,Texas,0,68,58570,Hispanic
39301,Friday Harbor,Washington,8701,Hinesville,Georgia,0,68,1436,Hispanic
39301,Friday Harbor,Washington,28703,Granby,Colorado,0,68,76,Hispanic
39301,Friday Harbor,Washington,32503,Haskell,Texas,0,68,258,Hispanic
39301,Friday Harbor,Washington,11403,Sault Ste. Marie,Michigan,0,68,88,Hispanic
39301,Friday Harbor,Washington,26304,Minot,North Dakota,0,68,698,Hispanic
39301,Friday Harbor,Washington,30905,Wellington,Texas,0,68,227,Hispanic
39301,Friday Harbor,Washington,17600,Charlottesville,Virginia,0,68,1017,Hispanic
39301,Friday Harbor,Washington,20402,Nantucket,Massachusetts,0,68,35,Hispanic
39301,Friday Harbor,Washington,20302,Claremont,Vermont,0,68,470,Hispanic
39301,Friday Harbor,Washington,34805,Alamosa,Colorado,0,68,2014,Hispanic
39301,Friday Harbor,Washington,6301,McMinnville,Tennessee,0,68,220,Hispanic
39301,Friday Harbor,Washington,29103,Beloit,Kansas,0,68,24,Hispanic
39301,Friday Harbor,Washington,21400,St. Cloud,Minnesota,0,68,719,Hispanic
39301,Friday Harbor,Washington,9800,Auburn,Alabama,0,68,454,Hispanic
39301,Friday Harbor,Washington,12901,Lexington-Fayette,Kentucky,0,68,1488,Hispanic
39301,Friday Harbor,Washington,30300,Fayetteville,Arkansas,0,68,4590,Hispanic
39301,Friday Harbor,Washington,36402,Vernal,Utah,0,68,369,Hispanic
39301,Friday Harbor,Washington,30906,Memphis,Texas,0,68,130,Hispanic
39301,Friday Harbor,Washington,7300,Palm Bay,Florida,0,68,5332,Hispanic
39301,Friday Harbor,Washington,28102,Nebraska City,Nebraska,0,68,109,Hispanic
39301,Friday Harbor,Washington,25300,Union City,Tennessee,0,68,230,Hispanic
39301,Friday Harbor,Washington,28602,Norton,Kansas,0,68,14,Hispanic
39301,Friday Harbor,Washington,37903,Mammoth Lakes,California,0,68,442,Hispanic
39301,Friday Harbor,Washington,33602,Altus,Oklahoma,0,68,769,Hispanic
39301,Friday Harbor,Washington,35100,Tucson,Arizona,1,68,42306,Hispanic
39301,Friday Harbor,Washington,27903,Grand Island,Nebraska,0,68,951,Hispanic
39301,Friday Harbor,Washington,4702,Clarksdale,Mississippi,0,68,181,Hispanic
39301,Friday Harbor,Washington,21002,Houghton,Michigan,0,68,62,Hispanic
39301,Friday Harbor,Washington,34804,Clayton,New Mexico,0,68,125,Hispanic
39301,Friday Harbor,Washington,31600,Brownsville,Texas,0,68,96656,Hispanic
39301,Friday Harbor,Washington,25105,Batesville,Arkansas,0,68,184,Hispanic
39301,Friday Harbor,Washington,13400,Lima,Ohio,0,68,705,Hispanic
39301,Friday Harbor,Washington,24500,Rolla,Missouri,0,68,614,Hispanic
39301,Friday Harbor,Washington,23302,Douglas,Illinois,0,68,145,Hispanic
39301,Friday Harbor,Washington,3600,Alexandria,Louisiana,0,68,373,Hispanic
39301,Friday Harbor,Washington,13300,Findlay,Ohio,0,68,1378,Hispanic
39301,Friday Harbor,Washington,6100,Gadsden,Alabama,0,68,1120,Hispanic
39301,Friday Harbor,Washington,37500,San Jose,California,0,68,67802,Hispanic
39301,Friday Harbor,Washington,15600,Wheeling,West Virginia,0,68,136,Hispanic
39301,Friday Harbor,Washington,29005,Hutchinson,Kansas,0,68,561,Hispanic
39301,Friday Harbor,Washington,26105,Polk,Missouri,0,68,59,Hispanic
39301,Friday Harbor,Washington,31001,Garden City,Kansas,0,68,1710,Hispanic
39301,Friday Harbor,Washington,26404,Lemmon,North Dakota,0,68,12,Hispanic
39301,Friday Harbor,Washington,29800,Aurora,Missouri,0,68,538,Hispanic
39301,Friday Harbor,Washington,32801,Waco,Texas,0,68,6661,Hispanic
39301,Friday Harbor,Washington,26201,Bismarck,North Dakota,0,68,383,Hispanic
39301,Friday Harbor,Washington,29201,Hiawatha,Kansas,0,68,51,Hispanic
39301,Friday Harbor,Washington,21801,Mason City,Iowa,0,68,282,Hispanic
39301,Friday Harbor,Washington,39301,Friday Harbor,Washington,23,68,59,Hispanic
39301,Friday Harbor,Washington,17501,Cumberland,Maryland,0,68,172,Hispanic
39301,Friday Harbor,Washington,19200,Harrisburg,Pennsylvania,0,68,6118,Hispanic
39301,Friday Harbor,Washington,18100,Elmira,New York,0,68,852,Hispanic
39301,Friday Harbor,Washington,29101,Concordia,Kansas,0,68,42,Hispanic
39301,Friday Harbor,Washington,26407,Plentywood,Montana,0,68,6,Hispanic
39301,Friday Harbor,Washington,3300,New Orleans,Louisiana,0,68,6979,Hispanic
39301,Friday Harbor,Washington,3003,Jackson,Mississippi,0,68,922,Hispanic
39301,Friday Harbor,Washington,34602,Rawlins,Wyoming,0,68,222,Hispanic
39301,Friday Harbor,Washington,4902,Dyersburg,Tennessee,0,68,154,Hispanic
39301,Friday Harbor,Washington,10301,Eufaula,Georgia,0,68,84,Hispanic
39301,Friday Harbor,Washington,27601,Rapid City,South Dakota,0,68,923,Hispanic
39301,Friday Harbor,Washington,2100,Washington,North Carolina,0,68,278,Hispanic
39301,Friday Harbor,Washington,9400,Gainesville,Georgia,0,68,2914,Hispanic
39301,Friday Harbor,Washington,31302,Beeville,Texas,0,68,2559,Hispanic
39301,Friday Harbor,Washington,30902,Littlefield,Texas,0,68,1341,Hispanic
39301,Friday Harbor,Washington,18000,Buffalo,New York,0,68,13294,Hispanic
39301,Friday Harbor,Washington,6200,Florence,Alabama,0,68,478,Hispanic
39301,Friday Harbor,Washington,33000,Fort Worth,Texas,0,68,49683,Hispanic
39301,Friday Harbor,Washington,29505,Polk,Missouri,0,68,34,Hispanic
39301,Friday Harbor,Washington,30802,Lubbock,Texas,0,68,14875,Hispanic
39301,Friday Harbor,Washington,27501,Des Moines,Iowa,0,68,3405,Hispanic
39301,Friday Harbor,Washington,39400,Seattle,Washington,18,68,37831,Hispanic
39301,Friday Harbor,Washington,21600,Brainerd,Minnesota,0,68,218,Hispanic
39301,Friday Harbor,Washington,35901,St. George,Utah,0,68,1402,Hispanic
39301,Friday Harbor,Washington,36501,Klamath Falls,California,0,68,1524,Hispanic
39301,Friday Harbor,Washington,31404,Alpine,Texas,0,68,929,Hispanic
39301,Friday Harbor,Washington,26502,Madison,South Dakota,0,68,28,Hispanic
39301,Friday Harbor,Washington,26401,Ekalaka,South Dakota,0,68,6,Hispanic
39301,Friday Harbor,Washington,26704,Grand Forks,North Dakota,0,68,682,Hispanic
39301,Friday Harbor,Washington,23200,Dubuque,Iowa,0,68,286,Hispanic
39301,Friday Harbor,Washington,27004,Winner,South Dakota,0,68,15,Hispanic
39301,Friday Harbor,Washington,35902,Price,Utah,0,68,406,Hispanic
39301,Friday Harbor,Washington,26102,Marshall,Missouri,0,68,155,Hispanic
39301,Friday Harbor,Washington,3203,Vicksburg,Mississippi,0,68,96,Hispanic
39301,Friday Harbor,Washington,34802,Santa Fe,New Mexico,0,68,10049,Hispanic
39301,Friday Harbor,Washington,5000,Tupelo,Mississippi,0,68,326,Hispanic
39301,Friday Harbor,Washington,27102,Marshall,Minnesota,0,68,192,Hispanic
39301,Friday Harbor,Washington,28607,McCook,Nebraska,0,68,91,Hispanic
39301,Friday Harbor,Washington,30904,Pampa,Texas,0,68,1054,Hispanic
39301,Friday Harbor,Washington,31006,Guymon,Oklahoma,0,68,704,Hispanic
39301,Friday Harbor,Washington,36902,Roseburg,Oregon,0,68,923,Hispanic
39301,Friday Harbor,Washington,36301,Pocatello,Idaho,0,68,3330,Hispanic
39301,Friday Harbor,Washington,34501,Bonners Ferry,Idaho,0,68,47,Hispanic
39301,Friday Harbor,Washington,5402,Glasgow,Kentucky,0,68,132,Hispanic
39301,Friday Harbor,Washington,5201,New Albany,Mississippi,0,68,105,Hispanic
39301,Friday Harbor,Washington,30903,Amarillo,Texas,0,68,8976,Hispanic
39301,Friday Harbor,Washington,28701,Salida,Colorado,0,68,113,Hispanic
39301,Friday Harbor,Washington,35401,Flagstaff,Arizona,0,68,4197,Hispanic
39301,Friday Harbor,Washington,35201,Grand Junction,Colorado,0,68,2927,Hispanic
39301,Friday Harbor,Washington,26410,Dickinson,North Dakota,0,68,202,Hispanic
39301,Friday Harbor,Washington,27703,Torrington,Wyoming,0,68,208,Hispanic
39301,Friday Harbor,Washington,34203,Great Falls,Montana,1,68,539,Hispanic
39301,Friday Harbor,Washington,28201,Red Oak,Iowa,0,68,89,Hispanic
39301,Friday Harbor,Washington,29003,Dodge City,Kansas,0,68,1161,Hispanic
39301,Friday Harbor,Washington,32701,Brownwood,Texas,0,68,1074,Hispanic
39301,Friday Harbor,Washington,27201,Sioux Center,Iowa,0,68,228,Hispanic
39301,Friday Harbor,Washington,28101,Lincoln,Nebraska,0,68,1995,Hispanic
39301,Friday Harbor,Washington,1100,Hickory,North Carolina,0,68,1415,Hispanic
39301,Friday Harbor,Washington,26504,Watertown,South Dakota,0,68,65,Hispanic
39301,Friday Harbor,Washington,4004,Many,Louisiana,0,68,70,Hispanic
39301,Friday Harbor,Washington,30502,Enid,Oklahoma,0,68,697,Hispanic
39301,Friday Harbor,Washington,27012,Gettysburg,South Dakota,0,68,1,Hispanic
39301,Friday Harbor,Washington,2000,Virginia Beach,Virginia,0,68,8432,Hispanic
39301,Friday Harbor,Washington,27704,Gordon,South Dakota,0,68,54,Hispanic
39301,Friday Harbor,Washington,26402,Baker,Montana,0,68,8,Hispanic
39301,Friday Harbor,Washington,11201,Bluefield,Virginia,0,68,170,Hispanic
39301,Friday Harbor,Washington,26409,Glendive,Montana,0,68,38,Hispanic
39301,Friday Harbor,Washington,19700,Philadelphia,Pennsylvania,0,68,48097,Hispanic
39301,Friday Harbor,Washington,26703,Thief River Falls,Minnesota,0,68,85,Hispanic
39301,Friday Harbor,Washington,26701,Bemidji,Minnesota,0,68,203,Hispanic
39301,Friday Harbor,Washington,13101,Louisville,Kentucky,0,68,3068,Hispanic
39301,Friday Harbor,Washington,16902,Spencer,West Virginia,0,68,14,Hispanic
39301,Friday Harbor,Washington,24900,Edwardsville,Illinois,0,68,944,Hispanic
39301,Friday Harbor,Washington,9001,Vidalia,Georgia,0,68,361,Hispanic
39301,Friday Harbor,Washington,35801,Boise City,Idaho,0,68,8417,Hispanic
39301,Friday Harbor,Washington,26801,Fargo,North Dakota,0,68,1015,Hispanic
39301,Friday Harbor,Washington,37601,Elko,Nevada,0,68,1291,Hispanic
39301,Friday Harbor,Washington,39202,Enterprise,Oregon,0,68,12,Hispanic
39301,Friday Harbor,Washington,27005,Yankton,South Dakota,0,68,78,Hispanic
39301,Friday Harbor,Washington,38901,Eugene,Oregon,0,68,11631,Hispanic
39301,Friday Harbor,Washington,12501,Dayton,Ohio,0,68,2310,Hispanic
39301,Friday Harbor,Washington,37800,San Francisco,California,1,68,91756,Hispanic
39301,Friday Harbor,Washington,26501,Brookings,South Dakota,0,68,107,Hispanic
39301,Friday Harbor,Washington,28001,Sioux City,Iowa,0,68,1795,Hispanic
39301,Friday Harbor,Washington,12701,Cincinnati,Ohio,0,68,4203,Hispanic
39301,Friday Harbor,Washington,9302,Toccoa,Georgia,0,68,191,Hispanic
39301,Friday Harbor,Washington,34307,Colstrip,Montana,0,68,40,Hispanic
39301,Friday Harbor,Washington,20200,Burlington,Vermont,0,68,632,Hispanic
39301,Friday Harbor,Washington,15400,Zanesville,Ohio,0,68,163,Hispanic
39301,Friday Harbor,Washington,29002,Coldwater,Kansas,0,68,8,Hispanic
39301,Friday Harbor,Washington,30908,Plainview,Texas,0,68,2461,Hispanic
39301,Friday Harbor,Washington,21802,Decorah,Iowa,0,68,83,Hispanic
39301,Friday Harbor,Washington,38601,Spokane,Washington,0,68,4238,Hispanic
39301,Friday Harbor,Washington,28306,North Platte,Nebraska,0,68,303,Hispanic
39301,Friday Harbor,Washington,4501,West Liberty,Kentucky,0,68,15,Hispanic
39301,Friday Harbor,Washington,3002,Yazoo City,Mississippi,0,68,33,Hispanic
39301,Friday Harbor,Washington,4502,Hazard,Kentucky,0,68,57,Hispanic
39301,Friday Harbor,Washington,28301,Sterling,Colorado,0,68,421,Hispanic
39301,Friday Harbor,Washington,25102,West Plains,Missouri,0,68,173,Hispanic
39301,Friday Harbor,Washington,34504,Missoula,Montana,0,68,680,Hispanic
39301,Friday Harbor,Washington,26202,East Grant UT,North Dakota,0,68,7,Hispanic
39301,Friday Harbor,Washington,34403,Helena,Montana,0,68,260,Hispanic
39301,Friday Harbor,Washington,29403,Bartlesville,Kansas,0,68,624,Hispanic
39301,Friday Harbor,Washington,30801,Hobbs,New Mexico,0,68,5219,Hispanic
39301,Friday Harbor,Washington,35001,Phoenix,Arizona,2,68,119622,Hispanic
39301,Friday Harbor,Washington,34404,Butte-Silver Bow,Montana,0,68,213,Hispanic
39301,Friday Harbor,Washington,29001,Pratt,Kansas,0,68,69,Hispanic
39301,Friday Harbor,Washington,32900,Killeen,Texas,0,68,10198,Hispanic
39301,Friday Harbor,Washington,38602,Colville,Washington,1,68,582,Hispanic
39301,Friday Harbor,Washington,21004,Rhinelander,Wisconsin,0,68,105,Hispanic
39301,Friday Harbor,Washington,21702,Austin,Minnesota,0,68,530,Hispanic
39301,Friday Harbor,Washington,17502,Winchester,Virginia,0,68,490,Hispanic
39301,Friday Harbor,Washington,700,Spartanburg,South Carolina,0,68,1282,Hispanic
39301,Friday Harbor,Washington,27101,Willmar,Minnesota,0,68,583,Hispanic
39301,Friday Harbor,Washington,9701,Columbus,Georgia,1,68,1984,Hispanic
39301,Friday Harbor,Washington,27010,Miller,South Dakota,0,68,10,Hispanic
39301,Friday Harbor,Washington,26605,Aberdeen,South Dakota,0,68,91,Hispanic
39301,Friday Harbor,Washington,34301,Cody,Wyoming,0,68,234,Hispanic
39301,Friday Harbor,Washington,26803,Jamestown,North Dakota,0,68,78,Hispanic
39301,Friday Harbor,Washington,38902,Newport,Oregon,0,68,389,Hispanic
39301,Friday Harbor,Washington,29204,Topeka,Kansas,0,68,2652,Hispanic
39301,Friday Harbor,Washington,14500,Lafayette,Indiana,0,68,1794,Hispanic
39301,Friday Harbor,Washington,31002,Ulysses,Kansas,0,68,354,Hispanic
39301,Friday Harbor,Washington,19600,Newark,New Jersey,0,68,85580,Hispanic
39301,Friday Harbor,Washington,26802,Lisbon,North Dakota,0,68,33,Hispanic
39301,Friday Harbor,Washington,37902,Reno,Nevada,0,68,46,Hispanic
39301,Friday Harbor,Washington,28401,Colorado Springs,Colorado,0,68,12764,Hispanic
39301,Friday Harbor,Washington,27604,Murdo,South Dakota,0,68,7,Hispanic
39301,Friday Harbor,Washington,27901,Hastings,Nebraska,0,68,188,Hispanic
39301,Friday Harbor,Washington,26408,Glasgow,Montana,0,68,25,Hispanic
39301,Friday Harbor,Washington,28202,Omaha,Nebraska,0,68,6710,Hispanic
39301,Friday Harbor,Washington,7500,Deltona,Florida,0,68,6504,Hispanic
39301,Friday Harbor,Washington,13600,South Bend,Indiana,0,68,3441,Hispanic
39301,Friday Harbor,Washington,19300,Poughkeepsie,New York,0,68,10368,Hispanic
39301,Friday Harbor,Washington,15800,Athens,Ohio,0,68,148,Hispanic
39301,Friday Harbor,Washington,29202,Marysville,Kansas,0,68,33,Hispanic
39301,Friday Harbor,Washington,12200,Grand Rapids,Michigan,0,68,9956,Hispanic
39301,Friday Harbor,Washington,38501,Moses Lake,Washington,0,68,2858,Hispanic
39301,Friday Harbor,Washington,18201,Olean,New York,0,68,265,Hispanic
39301,Friday Harbor,Washington,11402,Marinette,Michigan,0,68,141,Hispanic
39301,Friday Harbor,Washington,33500,Texarkana,Texas,0,68,1649,Hispanic
39301,Friday Harbor,Washington,33802,Chickasha,Oklahoma,0,68,460,Hispanic
39301,Friday Harbor,Washington,36401,Steamboat Springs,Colorado,0,68,285,Hispanic
39301,Friday Harbor,Washington,20600,Manchester,New Hampshire,0,68,3969,Hispanic
39301,Friday Harbor,Washington,1201,Franklin,North Carolina,0,68,90,Hispanic
39301,Friday Harbor,Washington,9200,Griffin,Georgia,0,68,285,Hispanic
39301,Friday Harbor,Washington,30901,Clovis,New Mexico,0,68,3243,Hispanic
39301,Friday Harbor,Washington,26003,West Cook UT,Minnesota,0,68,5,Hispanic
39301,Friday Harbor,Washington,8900,Macon,Georgia,0,68,1219,Hispanic
39301,Friday Harbor,Washington,26601,Milbank,Minnesota,0,68,23,Hispanic
39301,Friday Harbor,Washington,31304,Mason,Texas,0,68,58,Hispanic
39301,Friday Harbor,Washington,500,Greensboro,North Carolina,0,68,4074,Hispanic
39301,Friday Harbor,Washington,33700,Ardmore,Oklahoma,0,68,784,Hispanic
39301,Friday Harbor,Washington,14100,Fort Wayne,Indiana,0,68,2487,Hispanic
39301,Friday Harbor,Washington,10801,Tuscaloosa,Alabama,0,68,473,Hispanic
39301,Friday Harbor,Washington,28609,Lexington,Nebraska,0,68,490,Hispanic
39301,Friday Harbor,Washington,34502,Libby,Montana,0,68,36,Hispanic
39301,Friday Harbor,Washington,9100,Atlanta,Georgia,0,68,25896,Hispanic
39301,Friday Harbor,Washington,12903,Danville,Kentucky,0,68,144,Hispanic
39301,Friday Harbor,Washington,27302,Fairmont,Minnesota,0,68,225,Hispanic
39301,Friday Harbor,Washington,402,Martinsville,Virginia,0,68,159,Hispanic
39301,Friday Harbor,Washington,30603,Truth or Consequences,New Mexico,1,68,320,Hispanic
39301,Friday Harbor,Washington,13103,Bardstown,Kentucky,0,68,136,Hispanic
39301,Friday Harbor,Washington,29402,Emporia,Kansas,0,68,526,Hispanic
39301,Friday Harbor,Washington,31004,Liberal,Kansas,0,68,958,Hispanic
39301,Friday Harbor,Washington,1702,Henderson,North Carolina,0,68,183,Hispanic
39301,Friday Harbor,Washington,37700,Santa Rosa,California,0,68,10385,Hispanic
39301,Friday Harbor,Washington,35803,McCall,Idaho,0,68,54,Hispanic
39301,Friday Harbor,Washington,32201,Huntsville,Texas,0,68,2528,Hispanic
39301,Friday Harbor,Washington,26303,Turtle Mountain UT,North Dakota,0,68,22,Hispanic
39301,Friday Harbor,Washington,28603,Phillipsburg,Kansas,0,68,14,Hispanic
39301,Friday Harbor,Washington,29503,St. Joseph,Missouri,0,68,580,Hispanic
39301,Friday Harbor,Washington,9900,Tallahassee,Florida,0,68,2357,Hispanic
39301,Friday Harbor,Washington,37400,Sacramento,California,0,68,68188,Hispanic
39301,Friday Harbor,Washington,31301,San Antonio,Texas,1,68,136487,Hispanic
39301,Friday Harbor,Washington,29506,Bethany,Missouri,0,68,15,Hispanic
39301,Friday Harbor,Washington,100,Johnson City,Tennessee,0,68,955,Hispanic
39301,Friday Harbor,Washington,3400,Houma,Louisiana,0,68,799,Hispanic
39301,Friday Harbor,Washington,6501,Ellijay,Georgia,0,68,124,Hispanic
39301,Friday Harbor,Washington,6402,Crossville,Tennessee,0,68,220,Hispanic
39301,Friday Harbor,Washington,5500,Columbia,Tennessee,0,68,573,Hispanic
39301,Friday Harbor,Washington,26106,Centerville,Iowa,0,68,56,Hispanic
39301,Friday Harbor,Washington,30200,Muskogee,Oklahoma,0,68,548,Hispanic
39301,Friday Harbor,Washington,29601,Columbia,Missouri,1,68,906,Hispanic
39301,Friday Harbor,Washington,28002,West Point,Nebraska,0,68,65,Hispanic
39301,Friday Harbor,Washington,36100,Salt Lake City,Utah,0,68,21301,Hispanic
39301,Friday Harbor,Washington,28502,Pueblo,Colorado,0,68,8306,Hispanic
39301,Friday Harbor,Washington,31202,Burnet,Texas,0,68,954,Hispanic
39301,Friday Harbor,Washington,28704,Laramie,Wyoming,0,68,402,Hispanic
